#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 702: Potato Hill, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous      N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous      N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous      N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous      N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Potato Hill (702) 
# Washington  SNOTEL Site - 4510 ft
# Reporting Frequency: Hourly; Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# As of: May 14, 2023 4:21:44 PM GMT-08:00
#
Date,Station Id,Station Name,Snow Water Equivalent (in),Snow Depth (in),Precipitation Accumulation (in),Air Temperature Observed (degF),Elevation (ft),Latitude,Longitude
2022-11-02 21:00,702,Potato Hill,1.8,,4.1,28.9,4510,46.34963,-121.51435
2022-11-02 22:00,702,Potato Hill,1.8,8,4.1,26.4,4510,46.34963,-121.51435
2022-11-02 23:00,702,Potato Hill,1.8,7,4.1,26.8,4510,46.34963,-121.51435
2022-11-03 00:00,702,Potato Hill,1.8,8,4.1,27.9,4510,46.34963,-121.51435
2022-11-03 01:00,702,Potato Hill,1.8,7,4.1,27.7,4510,46.34963,-121.51435
2022-11-03 02:00,702,Potato Hill,1.8,7,4.1,27.5,4510,46.34963,-121.51435
2022-11-03 03:00,702,Potato Hill,1.8,8,4.1,27.1,4510,46.34963,-121.51435
2022-11-03 04:00,702,Potato Hill,1.8,8,4.1,27.3,4510,46.34963,-121.51435
2022-11-03 05:00,702,Potato Hill,1.8,8,4.1,27.3,4510,46.34963,-121.51435
2022-11-03 06:00,702,Potato Hill,1.8,7,4.1,27.5,4510,46.34963,-121.51435
2022-11-03 07:00,702,Potato Hill,1.8,6,4.1,27.7,4510,46.34963,-121.51435
2022-11-03 08:00,702,Potato Hill,1.8,7,4.1,28.4,4510,46.34963,-121.51435
2022-11-03 09:00,702,Potato Hill,1.8,7,4.1,29.7,4510,46.34963,-121.51435
2022-11-03 10:00,702,Potato Hill,1.8,7,4.1,30.0,4510,46.34963,-121.51435
2022-11-03 11:00,702,Potato Hill,1.8,7,4.1,30.4,4510,46.34963,-121.51435
2022-11-03 12:00,702,Potato Hill,1.8,7,4.1,30.7,4510,46.34963,-121.51435
2022-11-03 13:00,702,Potato Hill,1.8,7,4.1,31.8,4510,46.34963,-121.51435
2022-11-03 14:00,702,Potato Hill,1.8,,4.1,31.8,4510,46.34963,-121.51435
2022-11-03 15:00,702,Potato Hill,1.8,8,4.2,30.7,4510,46.34963,-121.51435
2022-11-03 16:00,702,Potato Hill,1.9,8,4.2,30.6,4510,46.34963,-121.51435
2022-11-03 17:00,702,Potato Hill,1.9,8,4.3,30.4,4510,46.34963,-121.51435
2022-11-03 18:00,702,Potato Hill,2.0,8,4.3,30.0,4510,46.34963,-121.51435
2022-11-03 19:00,702,Potato Hill,2.0,10,4.4,29.8,4510,46.34963,-121.51435
2022-11-03 20:00,702,Potato Hill,2.0,,4.4,29.8,4510,46.34963,-121.51435
2022-11-03 21:00,702,Potato Hill,2.1,8,4.4,29.5,4510,46.34963,-121.51435
2022-11-03 22:00,702,Potato Hill,2.2,,4.5,29.7,4510,46.34963,-121.51435
2022-11-03 23:00,702,Potato Hill,2.3,,4.6,30.4,4510,46.34963,-121.51435
2022-11-04 00:00,702,Potato Hill,2.4,9,4.7,30.9,4510,46.34963,-121.51435
2022-11-04 01:00,702,Potato Hill,2.5,,4.8,31.8,4510,46.34963,-121.51435
2022-11-04 02:00,702,Potato Hill,2.5,,4.8,32.7,4510,46.34963,-121.51435
2022-11-04 03:00,702,Potato Hill,2.6,,4.9,33.4,4510,46.34963,-121.51435
2022-11-04 04:00,702,Potato Hill,2.6,,4.9,34.2,4510,46.34963,-121.51435
2022-11-04 05:00,702,Potato Hill,2.7,,5.0,34.3,4510,46.34963,-121.51435
2022-11-04 06:00,702,Potato Hill,2.8,,5.2,34.7,4510,46.34963,-121.51435
2022-11-04 07:00,702,Potato Hill,2.8,,5.3,35.1,4510,46.34963,-121.51435
2022-11-04 08:00,702,Potato Hill,2.8,,5.5,35.4,4510,46.34963,-121.51435
2022-11-04 09:00,702,Potato Hill,2.8,,5.7,35.8,4510,46.34963,-121.51435
2022-11-04 10:00,702,Potato Hill,2.8,,5.9,37.0,4510,46.34963,-121.51435
2022-11-04 11:00,702,Potato Hill,2.8,,6.0,38.5,4510,46.34963,-121.51435
2022-11-04 12:00,702,Potato Hill,2.9,,6.2,39.7,4510,46.34963,-121.51435
2022-11-04 13:00,702,Potato Hill,2.9,,6.4,40.3,4510,46.34963,-121.51435
2022-11-04 14:00,702,Potato Hill,2.9,,6.6,40.8,4510,46.34963,-121.51435
2022-11-04 15:00,702,Potato Hill,2.8,,6.9,41.9,4510,46.34963,-121.51435
2022-11-04 16:00,702,Potato Hill,2.8,,7.1,42.3,4510,46.34963,-121.51435
2022-11-04 17:00,702,Potato Hill,2.8,,7.4,42.6,4510,46.34963,-121.51435
2022-11-04 18:00,702,Potato Hill,2.7,,7.6,41.9,4510,46.34963,-121.51435
2022-11-04 19:00,702,Potato Hill,2.7,,7.8,41.9,4510,46.34963,-121.51435
2022-11-04 20:00,702,Potato Hill,2.6,,8.0,42.8,4510,46.34963,-121.51435
2022-11-04 21:00,702,Potato Hill,2.6,,8.1,42.8,4510,46.34963,-121.51435
2022-11-04 22:00,702,Potato Hill,2.5,,8.3,43.3,4510,46.34963,-121.51435
2022-11-04 23:00,702,Potato Hill,2.5,,8.3,43.3,4510,46.34963,-121.51435
2022-11-05 00:00,702,Potato Hill,2.4,6,8.2,36.9,4510,46.34963,-121.51435
2022-11-05 01:00,702,Potato Hill,2.3,,8.3,34.0,4510,46.34963,-121.51435
2022-11-05 02:00,702,Potato Hill,2.3,,8.2,31.1,4510,46.34963,-121.51435
2022-11-05 03:00,702,Potato Hill,2.3,,8.2,30.6,4510,46.34963,-121.51435
2022-11-05 04:00,702,Potato Hill,2.3,,8.2,29.7,4510,46.34963,-121.51435
2022-11-05 05:00,702,Potato Hill,2.3,,8.2,30.2,4510,46.34963,-121.51435
2022-11-05 06:00,702,Potato Hill,2.4,,8.2,30.0,4510,46.34963,-121.51435
2022-11-05 07:00,702,Potato Hill,2.4,,8.3,29.5,4510,46.34963,-121.51435
2022-11-05 08:00,702,Potato Hill,2.4,,8.3,29.3,4510,46.34963,-121.51435
2022-11-05 09:00,702,Potato Hill,2.4,,8.3,29.7,4510,46.34963,-121.51435
2022-11-05 10:00,702,Potato Hill,2.5,,8.3,30.6,4510,46.34963,-121.51435
2022-11-05 11:00,702,Potato Hill,2.6,,8.4,30.9,4510,46.34963,-121.51435
2022-11-05 12:00,702,Potato Hill,2.7,,8.5,32.0,4510,46.34963,-121.51435
2022-11-05 13:00,702,Potato Hill,2.8,,8.6,31.6,4510,46.34963,-121.51435
2022-11-05 14:00,702,Potato Hill,2.8,,8.6,30.4,4510,46.34963,-121.51435
2022-11-05 15:00,702,Potato Hill,2.8,,8.6,29.8,4510,46.34963,-121.51435
2022-11-05 16:00,702,Potato Hill,2.8,,8.6,28.8,4510,46.34963,-121.51435
2022-11-05 17:00,702,Potato Hill,2.8,,8.6,28.6,4510,46.34963,-121.51435
2022-11-05 18:00,702,Potato Hill,2.8,,8.6,28.6,4510,46.34963,-121.51435
2022-11-05 19:00,702,Potato Hill,2.9,-1,8.6,28.6,4510,46.34963,-121.51435
2022-11-05 20:00,702,Potato Hill,2.9,,8.6,28.4,4510,46.34963,-121.51435
2022-11-05 21:00,702,Potato Hill,2.9,,8.6,28.6,4510,46.34963,-121.51435
2022-11-05 22:00,702,Potato Hill,2.9,,8.6,27.9,4510,46.34963,-121.51435
2022-11-05 23:00,702,Potato Hill,2.9,,8.6,28.2,4510,46.34963,-121.51435
2022-11-06 00:00,702,Potato Hill,2.9,11,8.6,28.2,4510,46.34963,-121.51435
2022-11-06 01:00,702,Potato Hill,2.9,,8.6,29.1,4510,46.34963,-121.51435
2022-11-06 02:00,702,Potato Hill,2.9,,8.6,29.8,4510,46.34963,-121.51435
2022-11-06 03:00,702,Potato Hill,2.9,,8.7,29.1,4510,46.34963,-121.51435
2022-11-06 04:00,702,Potato Hill,2.9,,8.7,28.6,4510,46.34963,-121.51435
2022-11-06 05:00,702,Potato Hill,2.9,,8.7,28.8,4510,46.34963,-121.51435
2022-11-06 06:00,702,Potato Hill,2.9,,8.7,29.1,4510,46.34963,-121.51435
2022-11-06 07:00,702,Potato Hill,3.0,,8.7,29.5,4510,46.34963,-121.51435
2022-11-06 08:00,702,Potato Hill,3.1,,8.8,29.8,4510,46.34963,-121.51435
2022-11-06 09:00,702,Potato Hill,3.3,,9.1,30.4,4510,46.34963,-121.51435
2022-11-06 10:00,702,Potato Hill,3.4,,9.2,28.9,4510,46.34963,-121.51435
2022-11-06 11:00,702,Potato Hill,3.4,,9.2,30.2,4510,46.34963,-121.51435
2022-11-06 12:00,702,Potato Hill,3.4,,9.2,31.6,4510,46.34963,-121.51435
2022-11-06 13:00,702,Potato Hill,3.4,,9.3,30.4,4510,46.34963,-121.51435
2022-11-06 14:00,702,Potato Hill,3.4,,9.3,29.8,4510,46.34963,-121.51435
2022-11-06 15:00,702,Potato Hill,3.5,,9.3,29.5,4510,46.34963,-121.51435
2022-11-06 16:00,702,Potato Hill,3.5,,9.3,29.5,4510,46.34963,-121.51435
2022-11-06 17:00,702,Potato Hill,3.5,,9.3,29.1,4510,46.34963,-121.51435
2022-11-06 18:00,702,Potato Hill,3.5,,9.3,28.9,4510,46.34963,-121.51435
2022-11-06 19:00,702,Potato Hill,3.5,,9.3,28.8,4510,46.34963,-121.51435
2022-11-06 20:00,702,Potato Hill,3.5,,9.3,28.8,4510,46.34963,-121.51435
2022-11-06 21:00,702,Potato Hill,3.5,,9.3,28.8,4510,46.34963,-121.51435
2022-11-06 22:00,702,Potato Hill,3.5,,9.3,28.6,4510,46.34963,-121.51435
2022-11-06 23:00,702,Potato Hill,3.5,,9.3,28.8,4510,46.34963,-121.51435
2022-11-07 00:00,702,Potato Hill,3.5,20,9.3,28.4,4510,46.34963,-121.51435
2022-11-07 01:00,702,Potato Hill,3.6,,9.4,28.4,4510,46.34963,-121.51435
2022-11-07 02:00,702,Potato Hill,3.6,20,9.4,27.9,4510,46.34963,-121.51435
2022-11-07 03:00,702,Potato Hill,3.6,,9.4,27.1,4510,46.34963,-121.51435
2022-11-07 04:00,702,Potato Hill,3.6,,9.4,26.8,4510,46.34963,-121.51435
2022-11-07 05:00,702,Potato Hill,3.6,,9.4,26.8,4510,46.34963,-121.51435
2022-11-07 06:00,702,Potato Hill,3.6,,9.4,26.4,4510,46.34963,-121.51435
2022-11-07 07:00,702,Potato Hill,3.6,,9.4,24.6,4510,46.34963,-121.51435
2022-11-07 08:00,702,Potato Hill,3.6,,9.4,26.8,4510,46.34963,-121.51435
2022-11-07 09:00,702,Potato Hill,3.6,,9.4,30.9,4510,46.34963,-121.51435
2022-11-07 10:00,702,Potato Hill,3.6,,9.4,31.1,4510,46.34963,-121.51435
2022-11-07 11:00,702,Potato Hill,3.7,,9.5,29.8,4510,46.34963,-121.51435
2022-11-07 12:00,702,Potato Hill,3.7,,9.5,30.2,4510,46.34963,-121.51435
2022-11-07 13:00,702,Potato Hill,3.7,,9.5,30.6,4510,46.34963,-121.51435
2022-11-07 14:00,702,Potato Hill,3.7,,9.5,30.4,4510,46.34963,-121.51435
2022-11-07 15:00,702,Potato Hill,3.7,20,9.5,30.0,4510,46.34963,-121.51435
2022-11-07 16:00,702,Potato Hill,3.7,,9.5,30.0,4510,46.34963,-121.51435
2022-11-07 17:00,702,Potato Hill,3.7,,9.5,29.3,4510,46.34963,-121.51435
2022-11-07 18:00,702,Potato Hill,3.7,,9.5,28.9,4510,46.34963,-121.51435
2022-11-07 19:00,702,Potato Hill,3.7,32,9.5,28.6,4510,46.34963,-121.51435
2022-11-07 20:00,702,Potato Hill,3.7,,9.5,28.0,4510,46.34963,-121.51435
2022-11-07 21:00,702,Potato Hill,3.7,,9.5,27.5,4510,46.34963,-121.51435
2022-11-07 22:00,702,Potato Hill,3.7,,9.5,27.5,4510,46.34963,-121.51435
2022-11-07 23:00,702,Potato Hill,3.7,,9.5,27.7,4510,46.34963,-121.51435
2022-11-08 00:00,702,Potato Hill,3.7,20,9.5,28.4,4510,46.34963,-121.51435
2022-11-08 01:00,702,Potato Hill,3.7,,9.5,28.2,4510,46.34963,-121.51435
2022-11-08 02:00,702,Potato Hill,3.7,20,9.5,28.2,4510,46.34963,-121.51435
2022-11-08 03:00,702,Potato Hill,3.7,,9.5,28.0,4510,46.34963,-121.51435
2022-11-08 04:00,702,Potato Hill,3.7,0,9.5,28.4,4510,46.34963,-121.51435
2022-11-08 05:00,702,Potato Hill,3.7,,9.5,28.8,4510,46.34963,-121.51435
2022-11-08 06:00,702,Potato Hill,3.7,,9.5,28.8,4510,46.34963,-121.51435
2022-11-08 07:00,702,Potato Hill,3.8,21,9.5,28.4,4510,46.34963,-121.51435
2022-11-08 08:00,702,Potato Hill,3.8,,9.5,27.9,4510,46.34963,-121.51435
2022-11-08 09:00,702,Potato Hill,3.8,,9.5,27.3,4510,46.34963,-121.51435
2022-11-08 10:00,702,Potato Hill,3.8,,9.6,27.9,4510,46.34963,-121.51435
2022-11-08 11:00,702,Potato Hill,3.8,18,9.6,28.8,4510,46.34963,-121.51435
2022-11-08 12:00,702,Potato Hill,3.8,20,9.6,30.4,4510,46.34963,-121.51435
2022-11-08 13:00,702,Potato Hill,3.8,20,9.6,29.8,4510,46.34963,-121.51435
2022-11-08 14:00,702,Potato Hill,3.8,,9.7,29.5,4510,46.34963,-121.51435
2022-11-08 15:00,702,Potato Hill,3.8,,9.6,29.3,4510,46.34963,-121.51435
2022-11-08 16:00,702,Potato Hill,3.8,,9.6,27.5,4510,46.34963,-121.51435
2022-11-08 17:00,702,Potato Hill,3.8,,9.6,25.9,4510,46.34963,-121.51435
2022-11-08 18:00,702,Potato Hill,3.8,,9.6,25.2,4510,46.34963,-121.51435
2022-11-08 19:00,702,Potato Hill,3.8,,9.5,25.0,4510,46.34963,-121.51435
2022-11-08 20:00,702,Potato Hill,3.7,-4,9.5,24.8,4510,46.34963,-121.51435
2022-11-08 21:00,702,Potato Hill,3.7,,9.5,24.1,4510,46.34963,-121.51435
2022-11-08 22:00,702,Potato Hill,3.7,,9.5,23.4,4510,46.34963,-121.51435
2022-11-08 23:00,702,Potato Hill,3.7,,9.5,23.2,4510,46.34963,-121.51435
2022-11-09 00:00,702,Potato Hill,3.7,20,9.5,22.5,4510,46.34963,-121.51435
2022-11-09 01:00,702,Potato Hill,3.7,,9.4,21.7,4510,46.34963,-121.51435
2022-11-09 02:00,702,Potato Hill,3.7,,9.4,20.7,4510,46.34963,-121.51435
2022-11-09 03:00,702,Potato Hill,3.7,,9.4,19.6,4510,46.34963,-121.51435
2022-11-09 04:00,702,Potato Hill,3.6,,9.4,16.3,4510,46.34963,-121.51435
2022-11-09 05:00,702,Potato Hill,3.6,,9.3,15.3,4510,46.34963,-121.51435
2022-11-09 06:00,702,Potato Hill,3.6,,9.3,13.1,4510,46.34963,-121.51435
2022-11-09 07:00,702,Potato Hill,3.6,,9.2,11.7,4510,46.34963,-121.51435
2022-11-09 08:00,702,Potato Hill,3.6,,9.2,12.0,4510,46.34963,-121.51435
2022-11-09 09:00,702,Potato Hill,3.6,,9.2,17.1,4510,46.34963,-121.51435
2022-11-09 10:00,702,Potato Hill,3.6,,9.2,24.4,4510,46.34963,-121.51435
2022-11-09 11:00,702,Potato Hill,3.6,,9.4,29.5,4510,46.34963,-121.51435
2022-11-09 12:00,702,Potato Hill,3.7,,9.5,32.0,4510,46.34963,-121.51435
2022-11-09 13:00,702,Potato Hill,3.7,,9.5,31.8,4510,46.34963,-121.51435
2022-11-09 14:00,702,Potato Hill,3.8,,9.6,31.5,4510,46.34963,-121.51435
2022-11-09 15:00,702,Potato Hill,3.8,,9.7,30.9,4510,46.34963,-121.51435
2022-11-09 16:00,702,Potato Hill,3.8,50,9.6,29.8,4510,46.34963,-121.51435
2022-11-09 17:00,702,Potato Hill,3.8,,9.6,27.0,4510,46.34963,-121.51435
2022-11-09 18:00,702,Potato Hill,3.8,,9.6,25.5,4510,46.34963,-121.51435
2022-11-09 19:00,702,Potato Hill,3.7,,9.6,26.6,4510,46.34963,-121.51435
2022-11-09 20:00,702,Potato Hill,3.7,,9.6,27.0,4510,46.34963,-121.51435
2022-11-09 21:00,702,Potato Hill,3.7,,9.6,27.3,4510,46.34963,-121.51435
2022-11-09 22:00,702,Potato Hill,3.7,,9.6,27.1,4510,46.34963,-121.51435
2022-11-09 23:00,702,Potato Hill,3.7,,9.6,26.8,4510,46.34963,-121.51435
2022-11-10 00:00,702,Potato Hill,3.7,20,9.5,25.9,4510,46.34963,-121.51435
2022-11-10 01:00,702,Potato Hill,3.7,,9.5,24.3,4510,46.34963,-121.51435
2022-11-10 02:00,702,Potato Hill,3.7,,9.5,21.2,4510,46.34963,-121.51435
2022-11-10 03:00,702,Potato Hill,3.7,,9.5,22.3,4510,46.34963,-121.51435
2022-11-10 04:00,702,Potato Hill,3.7,,9.5,24.1,4510,46.34963,-121.51435
2022-11-10 05:00,702,Potato Hill,3.7,,9.5,25.2,4510,46.34963,-121.51435
2022-11-10 06:00,702,Potato Hill,3.7,,9.5,25.2,4510,46.34963,-121.51435
2022-11-10 07:00,702,Potato Hill,3.7,,9.5,24.6,4510,46.34963,-121.51435
2022-11-10 08:00,702,Potato Hill,3.7,,9.5,25.9,4510,46.34963,-121.51435
2022-11-10 09:00,702,Potato Hill,3.7,,9.5,28.2,4510,46.34963,-121.51435
2022-11-10 10:00,702,Potato Hill,3.7,,9.5,30.2,4510,46.34963,-121.51435
2022-11-10 11:00,702,Potato Hill,3.7,16,9.6,29.3,4510,46.34963,-121.51435
2022-11-10 12:00,702,Potato Hill,3.7,,9.6,32.0,4510,46.34963,-121.51435
2022-11-10 13:00,702,Potato Hill,3.8,,9.6,32.0,4510,46.34963,-121.51435
2022-11-10 14:00,702,Potato Hill,3.8,,9.7,33.3,4510,46.34963,-121.51435
2022-11-10 15:00,702,Potato Hill,3.8,16,9.7,30.6,4510,46.34963,-121.51435
2022-11-10 16:00,702,Potato Hill,3.8,,9.7,30.2,4510,46.34963,-121.51435
2022-11-10 17:00,702,Potato Hill,3.7,46,9.6,27.9,4510,46.34963,-121.51435
2022-11-10 18:00,702,Potato Hill,3.7,,9.6,26.8,4510,46.34963,-121.51435
2022-11-10 19:00,702,Potato Hill,3.7,,9.6,26.2,4510,46.34963,-121.51435
2022-11-10 20:00,702,Potato Hill,3.7,,9.5,27.5,4510,46.34963,-121.51435
2022-11-10 21:00,702,Potato Hill,3.7,,9.5,27.9,4510,46.34963,-121.51435
2022-11-10 22:00,702,Potato Hill,3.7,,9.5,28.0,4510,46.34963,-121.51435
2022-11-10 23:00,702,Potato Hill,3.7,,9.6,28.2,4510,46.34963,-121.51435
2022-11-11 00:00,702,Potato Hill,3.7,16,9.5,28.2,4510,46.34963,-121.51435
2022-11-11 01:00,702,Potato Hill,3.7,,9.6,28.4,4510,46.34963,-121.51435
