#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 591: Lone Pine, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous      N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous      N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous      N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous      N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lone Pine (591) 
# Washington  SNOTEL Site - 3930 ft
# Reporting Frequency: Hourly; Date Range: 2022-11-01 00:00 to 2023-04-30 23:00
#
# As of: May 14, 2023 4:17:10 PM GMT-08:00
#
Date,Station Id,Station Name,Snow Water Equivalent (in),Snow Depth (in),Precipitation Accumulation (in),Air Temperature Observed (degF),Elevation (ft),Latitude,Longitude
2022-11-02 18:00,591,Lone Pine,0.4,,6.6,30.7,3930,46.27143,-121.96288
2022-11-02 19:00,591,Lone Pine,0.4,0,6.6,30.2,3930,46.27143,-121.96288
2022-11-02 20:00,591,Lone Pine,0.4,0,6.5,30.0,3930,46.27143,-121.96288
2022-11-02 21:00,591,Lone Pine,0.4,,6.6,29.1,3930,46.27143,-121.96288
2022-11-02 22:00,591,Lone Pine,0.4,,6.6,29.3,3930,46.27143,-121.96288
2022-11-02 23:00,591,Lone Pine,0.4,,6.6,29.5,3930,46.27143,-121.96288
2022-11-03 00:00,591,Lone Pine,0.4,2,6.6,29.1,3930,46.27143,-121.96288
2022-11-03 01:00,591,Lone Pine,0.4,,6.6,29.5,3930,46.27143,-121.96288
2022-11-03 02:00,591,Lone Pine,0.4,,6.6,28.4,3930,46.27143,-121.96288
2022-11-03 03:00,591,Lone Pine,0.4,-2,6.6,27.5,3930,46.27143,-121.96288
2022-11-03 04:00,591,Lone Pine,0.4,-2,6.6,28.2,3930,46.27143,-121.96288
2022-11-03 05:00,591,Lone Pine,0.4,,6.6,28.9,3930,46.27143,-121.96288
2022-11-03 06:00,591,Lone Pine,0.4,,6.6,29.5,3930,46.27143,-121.96288
2022-11-03 07:00,591,Lone Pine,0.4,,6.6,29.7,3930,46.27143,-121.96288
2022-11-03 08:00,591,Lone Pine,0.4,,6.6,30.4,3930,46.27143,-121.96288
2022-11-03 09:00,591,Lone Pine,0.4,,6.6,30.4,3930,46.27143,-121.96288
2022-11-03 10:00,591,Lone Pine,0.4,,6.6,30.7,3930,46.27143,-121.96288
2022-11-03 11:00,591,Lone Pine,0.4,,6.6,31.3,3930,46.27143,-121.96288
2022-11-03 12:00,591,Lone Pine,0.4,-2,6.6,31.3,3930,46.27143,-121.96288
2022-11-03 13:00,591,Lone Pine,0.5,0,6.6,31.3,3930,46.27143,-121.96288
2022-11-03 14:00,591,Lone Pine,0.5,0,6.6,31.3,3930,46.27143,-121.96288
2022-11-03 15:00,591,Lone Pine,0.5,2,6.7,31.3,3930,46.27143,-121.96288
2022-11-03 16:00,591,Lone Pine,0.6,1,6.7,30.9,3930,46.27143,-121.96288
2022-11-03 17:00,591,Lone Pine,0.6,0,6.8,30.9,3930,46.27143,-121.96288
2022-11-03 18:00,591,Lone Pine,0.7,4,6.8,30.6,3930,46.27143,-121.96288
2022-11-03 19:00,591,Lone Pine,0.7,4,6.9,30.6,3930,46.27143,-121.96288
2022-11-03 20:00,591,Lone Pine,0.8,4,7.0,30.4,3930,46.27143,-121.96288
2022-11-03 21:00,591,Lone Pine,0.9,4,7.1,30.4,3930,46.27143,-121.96288
2022-11-03 22:00,591,Lone Pine,1.0,4,7.2,30.6,3930,46.27143,-121.96288
2022-11-03 23:00,591,Lone Pine,1.2,5,7.3,30.9,3930,46.27143,-121.96288
2022-11-04 00:00,591,Lone Pine,1.3,5,7.4,31.1,3930,46.27143,-121.96288
2022-11-04 01:00,591,Lone Pine,1.4,6,7.5,32.2,3930,46.27143,-121.96288
2022-11-04 02:00,591,Lone Pine,1.5,6,7.5,33.1,3930,46.27143,-121.96288
2022-11-04 03:00,591,Lone Pine,1.6,5,7.5,33.3,3930,46.27143,-121.96288
2022-11-04 04:00,591,Lone Pine,1.7,5,7.6,33.8,3930,46.27143,-121.96288
2022-11-04 05:00,591,Lone Pine,1.8,5,7.8,34.0,3930,46.27143,-121.96288
2022-11-04 06:00,591,Lone Pine,1.9,5,8.1,34.0,3930,46.27143,-121.96288
2022-11-04 07:00,591,Lone Pine,1.9,5,8.4,34.0,3930,46.27143,-121.96288
2022-11-04 08:00,591,Lone Pine,1.8,5,8.7,34.7,3930,46.27143,-121.96288
2022-11-04 09:00,591,Lone Pine,1.8,4,9.1,34.7,3930,46.27143,-121.96288
2022-11-04 10:00,591,Lone Pine,1.8,3,9.5,35.4,3930,46.27143,-121.96288
2022-11-04 11:00,591,Lone Pine,1.8,2,9.7,37.2,3930,46.27143,-121.96288
2022-11-04 12:00,591,Lone Pine,1.8,2,9.9,38.1,3930,46.27143,-121.96288
2022-11-04 13:00,591,Lone Pine,1.8,3,10.1,39.6,3930,46.27143,-121.96288
2022-11-04 14:00,591,Lone Pine,1.7,1,10.3,41.5,3930,46.27143,-121.96288
2022-11-04 15:00,591,Lone Pine,1.7,2,10.6,41.9,3930,46.27143,-121.96288
2022-11-04 16:00,591,Lone Pine,1.7,2,10.9,42.3,3930,46.27143,-121.96288
2022-11-04 17:00,591,Lone Pine,1.6,1,11.2,43.0,3930,46.27143,-121.96288
2022-11-04 18:00,591,Lone Pine,1.5,0,11.5,43.0,3930,46.27143,-121.96288
2022-11-04 19:00,591,Lone Pine,1.5,0,11.7,42.3,3930,46.27143,-121.96288
2022-11-04 20:00,591,Lone Pine,1.5,1,12.0,43.0,3930,46.27143,-121.96288
2022-11-04 21:00,591,Lone Pine,1.4,0,12.3,43.2,3930,46.27143,-121.96288
2022-11-04 22:00,591,Lone Pine,1.3,0,12.5,44.2,3930,46.27143,-121.96288
2022-11-04 23:00,591,Lone Pine,1.3,0,12.6,44.1,3930,46.27143,-121.96288
2022-11-05 00:00,591,Lone Pine,1.2,2,12.6,37.0,3930,46.27143,-121.96288
2022-11-05 01:00,591,Lone Pine,1.2,2,12.6,34.0,3930,46.27143,-121.96288
2022-11-05 02:00,591,Lone Pine,1.1,2,12.7,32.4,3930,46.27143,-121.96288
2022-11-05 03:00,591,Lone Pine,1.1,2,12.7,32.0,3930,46.27143,-121.96288
2022-11-05 04:00,591,Lone Pine,1.1,2,12.7,32.0,3930,46.27143,-121.96288
2022-11-05 05:00,591,Lone Pine,1.1,2,12.8,31.6,3930,46.27143,-121.96288
2022-11-05 06:00,591,Lone Pine,1.1,2,12.8,31.6,3930,46.27143,-121.96288
2022-11-05 07:00,591,Lone Pine,1.1,1,12.8,30.9,3930,46.27143,-121.96288
2022-11-05 08:00,591,Lone Pine,1.1,2,12.9,30.7,3930,46.27143,-121.96288
2022-11-05 09:00,591,Lone Pine,1.1,1,12.9,31.6,3930,46.27143,-121.96288
2022-11-05 10:00,591,Lone Pine,1.2,2,13.0,32.5,3930,46.27143,-121.96288
2022-11-05 11:00,591,Lone Pine,1.2,2,13.0,32.9,3930,46.27143,-121.96288
2022-11-05 12:00,591,Lone Pine,1.3,,13.0,33.3,3930,46.27143,-121.96288
2022-11-05 13:00,591,Lone Pine,1.3,1,13.0,32.9,3930,46.27143,-121.96288
2022-11-05 14:00,591,Lone Pine,1.3,1,13.0,32.9,3930,46.27143,-121.96288
2022-11-05 15:00,591,Lone Pine,1.3,1,13.0,32.0,3930,46.27143,-121.96288
2022-11-05 16:00,591,Lone Pine,1.3,2,13.0,30.9,3930,46.27143,-121.96288
2022-11-05 17:00,591,Lone Pine,1.4,1,13.1,31.1,3930,46.27143,-121.96288
2022-11-05 18:00,591,Lone Pine,1.4,,13.1,30.9,3930,46.27143,-121.96288
2022-11-05 19:00,591,Lone Pine,1.4,2,13.2,30.9,3930,46.27143,-121.96288
2022-11-05 20:00,591,Lone Pine,1.4,,13.2,30.7,3930,46.27143,-121.96288
2022-11-05 21:00,591,Lone Pine,1.4,,13.2,30.7,3930,46.27143,-121.96288
2022-11-05 22:00,591,Lone Pine,1.4,,13.2,30.7,3930,46.27143,-121.96288
2022-11-05 23:00,591,Lone Pine,1.4,,13.2,30.7,3930,46.27143,-121.96288
2022-11-06 00:00,591,Lone Pine,1.4,2,13.2,30.7,3930,46.27143,-121.96288
2022-11-06 01:00,591,Lone Pine,1.4,2,13.2,31.1,3930,46.27143,-121.96288
2022-11-06 02:00,591,Lone Pine,1.5,,13.3,31.5,3930,46.27143,-121.96288
2022-11-06 03:00,591,Lone Pine,1.6,4,13.4,31.6,3930,46.27143,-121.96288
2022-11-06 04:00,591,Lone Pine,1.6,4,13.5,31.6,3930,46.27143,-121.96288
2022-11-06 05:00,591,Lone Pine,1.8,,13.6,31.8,3930,46.27143,-121.96288
2022-11-06 06:00,591,Lone Pine,2.0,6,13.8,31.6,3930,46.27143,-121.96288
2022-11-06 07:00,591,Lone Pine,2.1,7,13.9,31.6,3930,46.27143,-121.96288
2022-11-06 08:00,591,Lone Pine,2.4,10,14.3,31.3,3930,46.27143,-121.96288
2022-11-06 09:00,591,Lone Pine,2.6,10,14.4,29.8,3930,46.27143,-121.96288
2022-11-06 10:00,591,Lone Pine,2.6,11,14.4,29.7,3930,46.27143,-121.96288
2022-11-06 11:00,591,Lone Pine,2.6,,14.4,30.4,3930,46.27143,-121.96288
2022-11-06 12:00,591,Lone Pine,2.6,,14.4,31.8,3930,46.27143,-121.96288
2022-11-06 13:00,591,Lone Pine,2.6,,14.4,31.6,3930,46.27143,-121.96288
2022-11-06 14:00,591,Lone Pine,2.6,,14.4,31.1,3930,46.27143,-121.96288
2022-11-06 15:00,591,Lone Pine,2.6,,14.4,30.9,3930,46.27143,-121.96288
2022-11-06 16:00,591,Lone Pine,2.6,,14.4,30.7,3930,46.27143,-121.96288
2022-11-06 17:00,591,Lone Pine,2.6,,14.5,30.4,3930,46.27143,-121.96288
2022-11-06 18:00,591,Lone Pine,2.6,,14.5,30.2,3930,46.27143,-121.96288
2022-11-06 19:00,591,Lone Pine,2.6,,14.5,29.8,3930,46.27143,-121.96288
2022-11-06 20:00,591,Lone Pine,2.7,,14.5,29.8,3930,46.27143,-121.96288
2022-11-06 21:00,591,Lone Pine,2.7,,14.5,29.8,3930,46.27143,-121.96288
2022-11-06 22:00,591,Lone Pine,2.7,,14.6,29.8,3930,46.27143,-121.96288
2022-11-06 23:00,591,Lone Pine,2.8,,14.6,29.7,3930,46.27143,-121.96288
2022-11-07 00:00,591,Lone Pine,2.8,13,14.6,29.5,3930,46.27143,-121.96288
2022-11-07 01:00,591,Lone Pine,2.8,,14.7,29.1,3930,46.27143,-121.96288
2022-11-07 02:00,591,Lone Pine,2.8,13,14.7,28.8,3930,46.27143,-121.96288
2022-11-07 03:00,591,Lone Pine,2.8,13,14.7,28.6,3930,46.27143,-121.96288
2022-11-07 04:00,591,Lone Pine,2.8,,14.7,28.2,3930,46.27143,-121.96288
2022-11-07 05:00,591,Lone Pine,2.8,,14.7,27.9,3930,46.27143,-121.96288
2022-11-07 06:00,591,Lone Pine,2.9,,14.7,27.9,3930,46.27143,-121.96288
2022-11-07 07:00,591,Lone Pine,2.9,15,14.8,27.9,3930,46.27143,-121.96288
2022-11-07 08:00,591,Lone Pine,2.9,15,14.8,28.4,3930,46.27143,-121.96288
2022-11-07 09:00,591,Lone Pine,2.9,,14.8,29.7,3930,46.27143,-121.96288
2022-11-07 10:00,591,Lone Pine,3.0,15,14.9,30.2,3930,46.27143,-121.96288
2022-11-07 11:00,591,Lone Pine,3.0,15,14.9,30.2,3930,46.27143,-121.96288
2022-11-07 12:00,591,Lone Pine,3.1,16,15.0,31.3,3930,46.27143,-121.96288
2022-11-07 13:00,591,Lone Pine,3.2,,15.1,30.9,3930,46.27143,-121.96288
2022-11-07 14:00,591,Lone Pine,3.2,,15.1,30.6,3930,46.27143,-121.96288
2022-11-07 15:00,591,Lone Pine,3.3,17,15.1,30.4,3930,46.27143,-121.96288
2022-11-07 16:00,591,Lone Pine,3.3,18,15.1,30.2,3930,46.27143,-121.96288
2022-11-07 17:00,591,Lone Pine,3.3,18,15.2,30.0,3930,46.27143,-121.96288
2022-11-07 18:00,591,Lone Pine,3.3,18,15.2,30.0,3930,46.27143,-121.96288
2022-11-07 19:00,591,Lone Pine,3.3,,15.2,30.0,3930,46.27143,-121.96288
2022-11-07 20:00,591,Lone Pine,3.3,,15.2,30.2,3930,46.27143,-121.96288
2022-11-07 21:00,591,Lone Pine,3.3,17,15.2,30.2,3930,46.27143,-121.96288
2022-11-07 22:00,591,Lone Pine,3.3,18,15.2,30.4,3930,46.27143,-121.96288
2022-11-07 23:00,591,Lone Pine,3.3,17,15.2,30.4,3930,46.27143,-121.96288
2022-11-08 00:00,591,Lone Pine,3.3,17,15.2,30.4,3930,46.27143,-121.96288
2022-11-08 01:00,591,Lone Pine,3.3,17,15.2,30.6,3930,46.27143,-121.96288
2022-11-08 02:00,591,Lone Pine,3.3,,15.2,30.6,3930,46.27143,-121.96288
2022-11-08 03:00,591,Lone Pine,3.3,,15.2,30.7,3930,46.27143,-121.96288
2022-11-08 04:00,591,Lone Pine,3.3,,15.2,30.7,3930,46.27143,-121.96288
2022-11-08 05:00,591,Lone Pine,3.3,,15.2,30.7,3930,46.27143,-121.96288
2022-11-08 06:00,591,Lone Pine,3.3,,15.2,31.1,3930,46.27143,-121.96288
2022-11-08 07:00,591,Lone Pine,3.3,,15.2,30.9,3930,46.27143,-121.96288
2022-11-08 08:00,591,Lone Pine,3.3,,15.2,31.1,3930,46.27143,-121.96288
2022-11-08 09:00,591,Lone Pine,3.3,,15.2,31.6,3930,46.27143,-121.96288
2022-11-08 10:00,591,Lone Pine,3.3,,15.2,32.2,3930,46.27143,-121.96288
2022-11-08 11:00,591,Lone Pine,3.3,,15.3,32.4,3930,46.27143,-121.96288
2022-11-08 12:00,591,Lone Pine,3.3,,15.3,34.2,3930,46.27143,-121.96288
2022-11-08 13:00,591,Lone Pine,3.4,,15.0,33.3,3930,46.27143,-121.96288
2022-11-08 14:00,591,Lone Pine,3.4,,15.1,32.9,3930,46.27143,-121.96288
2022-11-08 15:00,591,Lone Pine,3.3,,15.1,32.0,3930,46.27143,-121.96288
2022-11-08 16:00,591,Lone Pine,3.3,,15.2,31.3,3930,46.27143,-121.96288
2022-11-08 17:00,591,Lone Pine,3.3,,15.2,30.2,3930,46.27143,-121.96288
2022-11-08 18:00,591,Lone Pine,3.3,14,15.2,30.2,3930,46.27143,-121.96288
2022-11-08 19:00,591,Lone Pine,3.3,15,15.2,30.0,3930,46.27143,-121.96288
2022-11-08 20:00,591,Lone Pine,3.3,15,15.2,29.8,3930,46.27143,-121.96288
2022-11-08 21:00,591,Lone Pine,3.3,15,15.2,30.4,3930,46.27143,-121.96288
2022-11-08 22:00,591,Lone Pine,3.3,16,15.2,29.3,3930,46.27143,-121.96288
2022-11-08 23:00,591,Lone Pine,3.2,16,15.2,28.9,3930,46.27143,-121.96288
2022-11-09 00:00,591,Lone Pine,3.2,16,15.2,29.5,3930,46.27143,-121.96288
2022-11-09 01:00,591,Lone Pine,3.2,16,15.2,27.5,3930,46.27143,-121.96288
2022-11-09 02:00,591,Lone Pine,3.2,16,15.2,28.4,3930,46.27143,-121.96288
2022-11-09 03:00,591,Lone Pine,3.2,16,15.2,28.2,3930,46.27143,-121.96288
2022-11-09 04:00,591,Lone Pine,3.2,16,15.2,27.3,3930,46.27143,-121.96288
2022-11-09 05:00,591,Lone Pine,3.2,16,15.3,26.6,3930,46.27143,-121.96288
2022-11-09 06:00,591,Lone Pine,3.2,16,15.2,26.1,3930,46.27143,-121.96288
2022-11-09 07:00,591,Lone Pine,3.2,16,15.2,26.1,3930,46.27143,-121.96288
2022-11-09 08:00,591,Lone Pine,3.2,16,15.2,25.9,3930,46.27143,-121.96288
2022-11-09 09:00,591,Lone Pine,3.2,16,15.2,27.1,3930,46.27143,-121.96288
2022-11-09 10:00,591,Lone Pine,3.2,16,15.3,28.8,3930,46.27143,-121.96288
2022-11-09 11:00,591,Lone Pine,3.2,15,15.3,30.4,3930,46.27143,-121.96288
2022-11-09 12:00,591,Lone Pine,3.2,15,15.3,31.6,3930,46.27143,-121.96288
2022-11-09 13:00,591,Lone Pine,3.2,16,15.3,31.6,3930,46.27143,-121.96288
2022-11-09 14:00,591,Lone Pine,3.2,15,15.3,32.2,3930,46.27143,-121.96288
2022-11-09 15:00,591,Lone Pine,3.3,15,15.3,32.2,3930,46.27143,-121.96288
2022-11-09 16:00,591,Lone Pine,3.2,16,15.3,31.3,3930,46.27143,-121.96288
2022-11-09 17:00,591,Lone Pine,3.2,16,15.3,30.4,3930,46.27143,-121.96288
2022-11-09 18:00,591,Lone Pine,3.2,15,15.3,30.0,3930,46.27143,-121.96288
2022-11-09 19:00,591,Lone Pine,3.2,15,15.3,29.5,3930,46.27143,-121.96288
2022-11-09 20:00,591,Lone Pine,3.2,15,15.3,28.2,3930,46.27143,-121.96288
2022-11-09 21:00,591,Lone Pine,3.2,15,15.3,27.9,3930,46.27143,-121.96288
2022-11-09 22:00,591,Lone Pine,3.2,15,15.3,28.2,3930,46.27143,-121.96288
2022-11-09 23:00,591,Lone Pine,3.2,15,15.3,28.0,3930,46.27143,-121.96288
2022-11-10 00:00,591,Lone Pine,3.2,15,15.3,27.1,3930,46.27143,-121.96288
2022-11-10 01:00,591,Lone Pine,3.2,15,15.3,25.7,3930,46.27143,-121.96288
2022-11-10 02:00,591,Lone Pine,3.2,15,15.3,25.7,3930,46.27143,-121.96288
2022-11-10 03:00,591,Lone Pine,3.1,14,15.3,27.5,3930,46.27143,-121.96288
2022-11-10 04:00,591,Lone Pine,3.1,15,15.3,28.2,3930,46.27143,-121.96288
2022-11-10 05:00,591,Lone Pine,3.2,14,15.3,28.4,3930,46.27143,-121.96288
2022-11-10 06:00,591,Lone Pine,3.2,14,15.3,28.8,3930,46.27143,-121.96288
2022-11-10 07:00,591,Lone Pine,3.2,14,15.3,28.8,3930,46.27143,-121.96288
2022-11-10 08:00,591,Lone Pine,3.2,14,15.3,29.1,3930,46.27143,-121.96288
2022-11-10 09:00,591,Lone Pine,3.2,14,15.3,30.4,3930,46.27143,-121.96288
2022-11-10 10:00,591,Lone Pine,3.2,14,15.3,31.1,3930,46.27143,-121.96288
2022-11-10 11:00,591,Lone Pine,3.2,14,15.3,31.6,3930,46.27143,-121.96288
2022-11-10 12:00,591,Lone Pine,3.2,14,15.3,32.9,3930,46.27143,-121.96288
2022-11-10 13:00,591,Lone Pine,3.2,14,15.2,34.7,3930,46.27143,-121.96288
2022-11-10 14:00,591,Lone Pine,3.2,14,15.2,33.4,3930,46.27143,-121.96288
2022-11-10 15:00,591,Lone Pine,3.2,14,15.2,33.3,3930,46.27143,-121.96288
2022-11-10 16:00,591,Lone Pine,3.2,14,15.2,32.5,3930,46.27143,-121.96288
2022-11-10 17:00,591,Lone Pine,3.2,14,15.2,30.9,3930,46.27143,-121.96288
2022-11-10 18:00,591,Lone Pine,3.2,14,15.3,29.8,3930,46.27143,-121.96288
2022-11-10 19:00,591,Lone Pine,3.2,13,15.3,29.3,3930,46.27143,-121.96288
2022-11-10 20:00,591,Lone Pine,3.2,14,15.3,29.5,3930,46.27143,-121.96288
2022-11-10 21:00,591,Lone Pine,3.2,14,15.3,29.3,3930,46.27143,-121.96288
2022-11-10 22:00,591,Lone Pine,3.2,14,15.3,29.3,3930,46.27143,-121.96288
